"","SBt.Median","SBt.LCI95%","SBt.UCI95%","Ft.Median","Ft.LCI95%","Ft.UCI95%","SBt_SBmsy.Median","SBt_SBmsy.LCI95%","SBt_SBmsy.UCI95%","Ft_Fmsy.Median","Ft_Fmsy.LCI95%","Ft_Fmsy.UCI95%","SBt_SB0.Median","SBt_SB0.LCI95%","SBt_SB0.UCI95%"
"22",8348.42601558366,5979.33466711058,13026.5253508138,0.303191191688907,0.194308855633388,0.423319545247699,0.751028646339449,0.473940795540694,1.14031578449878,2.58739626806179,1.72873048323774,3.53440259798537,0.30041145853578,0.189576318216277,0.456126313799514
"23",6965.73219781516,5018.35783839593,10855.4311236375,0.368439017842231,0.236420599200487,0.511411823793446,0.62622543179875,0.397234428430479,0.950623489093869,3.14937052135079,2.0884080213648,4.27063562010231,0.2504901727195,0.158893771372192,0.380249395637548
"24",5683.88433644427,4073.37211260258,9146.76658486963,0.433758106576865,0.269541250310239,0.605255506320549,0.51226632428577,0.323834233044562,0.793406972549825,3.71134493362875,2.3916616090979,5.01885620530883,0.204906529714308,0.129533693217825,0.31736278901993
"25",4205.79849686537,2857.61219414571,7108.69206825295,0.401269181793273,0.237407572035156,0.590583048742751,0.379812485347113,0.231333324309461,0.605431206864944,3.43673664300368,2.12213373280526,4.84963729957858,0.151924994138845,0.0925333297237845,0.242172482745977
"26",3480.09818508583,2182.66317123584,6585.58461710086,0.386611455365762,0.204301653018169,0.61642393681705,0.315239549735975,0.179578320999461,0.554469051811466,3.31580799614646,1.8221035636628,5.06794519691393,0.12609581989439,0.0718313283997846,0.221787620724586
"27",3213.78889690589,1898.62080067262,6412.18833681101,0.31616018014217,0.158459489814051,0.535163248920293,0.288725966032384,0.15765701556443,0.53941056080721,2.71537445566395,1.40375853108042,4.38166828254703,0.115490386412954,0.0630628062257719,0.215764224322884
"28",2926.34710403539,1702.48049546697,5934.81969864933,0.284309382879038,0.140187568145721,0.488691618733418,0.264547972892901,0.140421561001549,0.497916443798881,2.42792933099233,1.24982418931712,4.06208650870501,0.105819189157161,0.0561686244006197,0.199166577519552
"29",2750.277891643,1580.65475095341,5483.683328195,0.302987726030742,0.151959986452865,0.527186878582041,0.248075411132565,0.129914522656006,0.465063918803642,2.59571132886308,1.33566250669997,4.37334639310052,0.0992301644530259,0.0519658090624023,0.186025567521457
"30",2970.84068314559,1675.68292925983,6012.49636503812,0.213791365475117,0.105636668089221,0.379033570233115,0.268181578557903,0.139109894942827,0.507816965721969,1.83186030738262,0.929893323324151,3.12716010643946,0.107272631423161,0.055643957977131,0.203126786288788
"31",3550.94734770899,2030.14378366897,7141.26821330472,0.191045945609814,0.0949963051338757,0.334160613903291,0.320804373622564,0.169943961588912,0.603771411768374,1.63501146288705,0.835313292612788,2.75742604376767,0.128321749449026,0.0679775846355646,0.24150856470735
"32",4025.19427358532,2295.23399282722,8105.89399281516,0.150204535723423,0.074588004698958,0.263416469889735,0.362561590399097,0.192663888872852,0.683525816724181,1.28327042868961,0.658168522907697,2.15851627639276,0.145024636159639,0.0770655555491409,0.273410326689672
"33",4796.98902571654,2767.00677466747,9678.70571077304,0.132128381728383,0.0654858630302971,0.229062827643072,0.43338095965536,0.230310030720791,0.808210109294905,1.13370287034977,0.57960733898804,1.89679704116723,0.173352383862144,0.0921240122883166,0.323284043717962
"34",5993.24543478221,3481.32475304008,12128.090503948,0.125846126057996,0.0621884146417811,0.216649346987988,0.537913502853929,0.29020912382201,1.01687720097149,1.07898255610864,0.55314562128962,1.79213185085382,0.215165401141572,0.116083649528804,0.406750880388595
"35",6530.43410344747,3799.20746443184,13266.810690344,0.130165304277614,0.0640723684585678,0.223740333162205,0.587073723778854,0.317145935288462,1.10670123050379,1.11460081079068,0.572559854206803,1.83915591192428,0.234829489511541,0.126858374115385,0.442680492201515
"36",6783.66689802274,3949.08580276145,13623.4158404027,0.135778412955916,0.0676097343390733,0.233237660094576,0.611411926399895,0.32963094758657,1.14641000757134,1.1618478694313,0.600620190764952,1.91596073646738,0.244564770559958,0.131852379034628,0.458564003028534
"37",6998.39484252651,4100.02949415835,14022.3229469354,0.149530266110553,0.0746289932762974,0.255235198957449,0.631702624447003,0.339613419208223,1.17999827804155,1.28107073259006,0.664688601899263,2.0990950924603,0.252681049778801,0.135845367683289,0.471999311216621
"38",7170.40081843362,4192.84306746429,14381.5140385314,0.142249597105333,0.0709234529381395,0.243268496334961,0.645723069083397,0.345957371326656,1.20716686093,1.22087106166465,0.632435606093037,2.01348668372773,0.258289227633359,0.138382948530663,0.482866744372
"39",7888.28587087878,4640.23134712947,15756.8409436937,0.157674947007999,0.0789361941057139,0.268043759650088,0.710061675841525,0.385924149649835,1.32816442258162,1.35039753808105,0.697867554625154,2.22840386536943,0.28402467033661,0.154369659859934,0.531265769032649
"40",8191.57652506303,4743.86725029532,16406.059551838,0.179833287175715,0.089791099563543,0.310531062201918,0.736241395635109,0.398494847437206,1.38204874107079,1.53867862174052,0.791719359699242,2.57275224782636,0.294496558254044,0.159397938974883,0.552819496428315
