"","BtoBmsy","FtoFmsy"
"1",0.892651431276961,1.06835309083391
"2",1.0223612818877,0.941755741582405
"3",0.955623960740151,1.11009342306661
"4",0.958670463162446,1.17296758894875
"5",0.876700344712502,1.21821183363886
"6",0.943787983822808,1.22468476587281
"7",0.78131656012759,1.40363193134633
"8",0.718871230225954,1.3978837734637
"9",1.11526818558806,1.04246058904839
"10",0.836564972355612,1.36252918792971
"11",0.901438849188733,1.00304635593419
"12",0.820402468943667,1.71402994299039
"13",0.928395019705406,1.18397679125609
"14",0.849061298328948,1.3847543237449
"15",0.868489302364357,1.19049976591258
"16",0.791179297979159,1.10247812872626
"17",0.851640180855318,1.30213207767432
"18",1.18186496625197,0.77864879909088
"19",0.727489609920106,1.45845314429841
"20",0.762794886183459,1.21105651870158
"21",0.856691742608473,1.03414998386385
"22",0.700126664208468,1.43298066598513
"23",0.714674664807934,1.550068105849
"24",0.935061952206511,1.36919354622028
"25",1.02277949494051,1.02101652863489
"26",0.822451797101934,1.31511396162713
"27",0.849226876340631,1.10347345644879
"28",0.655828115915961,1.55837405767624
"29",0.786182895845278,1.32292139962886
"30",1.02260768765857,1.27057475271318
"31",0.675763328810545,1.56174129217189
"32",0.924136976656436,1.27986826846971
"33",0.937819234106966,0.941032658666677
"34",1.05800136095231,1.11728902780727
"35",1.28772037359454,0.994329610680485
"36",0.655103291358438,1.48699216869152
"37",0.886426651929831,1.5353281956509
"38",0.998717608862824,1.13713286647619
"39",0.766029500285316,1.4957968167984
"40",1.14008689279526,1.19984828542569
"41",0.93188374492391,1.42408660356221
"42",0.917199098925081,1.27245626817645
"43",0.878099397071415,1.32628419623114
"44",0.802602385650187,1.15540502870373
"45",0.630043983799391,1.59365745275147
"46",0.863025665018684,1.29333714562516
"47",0.892446260227723,1.09004337314304
"48",1.03577811160104,0.979482998383273
"49",0.804417561423584,1.25933484655594
"50",0.897910260654443,1.17115819343982
"51",0.860777117097023,1.14729365013567
"52",1.1146364402586,1.01342319651879
"53",0.85940780697213,1.28468555185545
"54",0.747026164385127,1.3870844646109
"55",0.813900049376773,1.19699116670071
"56",0.715996899046413,1.56586800258752
"57",1.02784256687475,1.06776173024923
"58",0.701733331052553,1.64148987400071
"59",0.815218650580786,1.47056726692762
"60",1.24320480867231,0.911186552840273
"61",0.766263109153669,1.64720264082119
"62",0.992736596864745,1.10844290430914
"63",0.734864572252791,1.37608009854414
"64",0.824208050312682,1.35610454744997
"65",0.953971809491719,1.28028307192765
"66",0.617104658077536,1.51834115303401
"67",0.793362273067832,1.54378573260982
"68",0.709406566122069,1.29274743038434
"69",0.981816674766803,1.0100298854287
"70",1.1058471276923,1.1328454061631
"71",1.0485600309081,1.15117773226696
"72",1.33615043423605,0.942004779882289
"73",0.82995695645817,1.37045220485109
"74",0.97825728242903,1.18358689624947
"75",0.834399152904719,1.33055069710812
"76",1.07428437243988,0.994234548953138
"77",0.778148435320383,1.49290515988731
"78",0.926659679600595,1.40676191586328
"79",0.828063788551013,1.43451301292139
"80",0.999096937747095,1.01314364645679
"81",0.777044954372772,1.30885635647
"82",0.871487189553501,1.09454494574783
"83",0.794663624695178,1.46063965830668
"84",0.787134982733405,1.2045349377535
"85",1.09794613629824,1.19732703223981
"86",0.941651137203314,1.36090786170924
"87",1.20083428493577,0.89457676081198
"88",1.01107148430814,1.19436177186096
"89",0.764214926094506,1.62595347377873
"90",0.686460789289599,1.43277163562948
"91",0.726661098971433,1.73392368563033
"92",0.692078727394584,1.55834521163472
"93",1.05231350224355,1.08119305555527
"94",0.777155393810168,1.39584428116537
"95",1.25877607169044,0.80397484937779
"96",1.15590698671362,0.949662506120115
"97",1.01515430945388,1.08813341406081
"98",0.942626661085503,1.4067061664624
"99",0.701639468578742,1.14504049052291
"100",0.856357731689531,1.22101859282417
"101",0.779706541429242,1.45106239987094
"102",0.857570617023941,1.27472398777397
"103",0.945368393655683,1.1724238262541
"104",0.944537273547529,1.2647119261288
"105",1.09966870441759,1.09199344483336
"106",0.873904489841198,1.18226086055875
"107",0.905943058481648,1.15185452814816
"108",1.41119318406238,0.683038432060763
"109",0.84956382254658,1.35158497760239
"110",1.12409815390354,1.08582057804837
"111",0.822778790513928,1.3131670512951
"112",0.939884799286651,1.25997871789504
"113",0.821325559011725,1.21814273595163
"114",0.786319492153456,1.2997352228874
"115",0.790691399631846,1.41949401454459
"116",0.871826756836973,1.43322905247482
"117",0.925318195824866,1.1010034953405
"118",0.960288779274633,1.18728424101811
"119",1.04082555658076,1.14317038977978
"120",0.85661000508962,1.33781670909322
"121",1.3942078032802,0.640472692901835
"122",0.84312829162757,1.29969812651828
"123",1.11039973814192,1.05866070916177
"124",0.940309436633198,1.14313747823835
"125",0.580162686923763,1.7050634842041
"126",1.01815571149673,1.08419684308325
"127",0.79453642451195,1.38868740375977
"128",1.17945421023571,0.84072102007547
"129",0.792638218313104,1.04895366544636
"130",0.589905734454686,1.83314535238378
"131",0.967473948871792,1.09944127563304
"132",1.06610117543157,1.13361156800637
"133",0.81800506151922,1.23987586807655
"134",0.698629086944735,1.54876484541185
"135",1.11075947688477,1.36831441714236
"136",0.841723452729831,1.26157439536552
"137",0.980561976925268,0.990229281369845
"138",0.965470732840687,1.3106159777196
